ID,lang,sent,labels
34b0d123-d739-4e1f-aa98-be2a50e3b7f0,train,"the  show  makes  extensive  use  of  1980s  popular  music  ,  including  nena  99  luftballons  ,  david  bowie  ,  new  order  and  eurythmics  among  others  . ", O  O  O  O  O  O  O  O  O  O  O  B-PER  B-CW  I-CW  O  B-PER  I-PER  O  B-GRP  I-GRP  O  B-GRP  O  O  O
9d75d49d-33dc-4cb4-823b-1650448b33cf,train,it  fixed  some  bugs  and  added  support  for  half  height  floppy  drives  and  the  new  ibm  pcjr  . , O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-PROD  I-PROD  O
b79b9ec5-05c8-4e38-9db3-25e1b49af60f,train,"it  occupies  the  former  atchison,  topeka  and  santa  fe  railway  depot  ,  which  was  built  in  1903  . ", O  O  O  O  B-GRP  I-GRP  I-GRP  I-GRP  I-GRP  I-GRP  O  O  O  O  O  O  O  O
87695bf4-c9c0-49cb-89f5-826361e47fb3,train,"the  following  is  a  list  of  works  about  paris  ,  france  : ", O  O  O  O  O  O  O  O  B-LOC  O  B-LOC  O
3267ff5d-d846-4bea-9267-ee1f123f6374,train,"parry  thomas  became  chief  engineer  at  leyland  motors  ,  a  company  whose  main  products  were  commercial  vehicles  . ", O  O  O  O  O  O  B-CORP  I-CORP  O  O  O  O  O  O  O  O  O  O
ab968c63-faf3-462a-9a74-f89e2a284e45,train,"mongolia  has  an  embassy  in  tokyo  ,  established  in  1973  . ", O  O  O  O  O  B-LOC  O  O  O  O  O
4fd01ea5-2158-42be-a86b-e233bd9056f5,train,"comprising  several  municipalities  and  urban  centres  ,  the  subregion  's  capital  is  setúbal  ,  and  includes  several  cities  including  almada  and  setúbal  . ", O  O  O  O  O  O  O  O  O  O  O  O  B-LOC  O  O  O  O  O  O  B-LOC  O  B-LOC  O
2a5bb14a-0e73-4c23-94e9-e62738457f73,train,"in  1923  ,  he  founded  the  organization  rodobrana  (  home  guard  )  ,  an  armed  militia  . ", O  O  O  O  O  O  O  B-GRP  O  O  O  O  O  O  O  O  O
6153a171-b13b-43a5-a084-41fc9cf6cb41,train,"she  began  working  on  the  series  as  a  producer  and  screenwriter  in  2007  during  the  series  desperate  housewives,  season  4  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-CW  I-CW  I-CW  I-CW  O
0b124490-8bc5-49d9-a375-7c945df621a8,train,"these  online  features  were  still  considered  a  breakthrough  in  video  games  ,  but  the  competing  playstation  2  did  not  ship  with  a  built  in  network  adapter  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-PROD  I-PROD  O  O  O  O  O  O  O  O  O  O
10c7c3f4-ddc6-4ecf-a647-9dc63786ae01,train,"built  in  germany  by  h.  c.  stülcken  sohn  at  steinwerder  ,  hamburg  . ", O  O  B-LOC  O  B-CORP  I-CORP  I-CORP  I-CORP  O  B-LOC  O  B-LOC  O
f4deffa4-234b-407c-83d3-497826365849,train,he  was  a  versatile  actor  who  could  handle  with  ease  the  hand  fan  used  by  poor  scholars  and  pheasant  plumes  worn  by  generals  on  their  helmets  . , O  O  O  O  O  O  O  O  O  O  O  B-PROD  I-PROD  O  O  O  O  O  O  O  O  O  O  O  O  O  O
f062f7a2-3ecd-4bb5-a809-3ed4bbcad802,train,"porkins  has  gained  some  comedic  notoriety  due  to  his  size  ,  manner  and  untimely  death  ,  which  was  spoofed  in  the  family  guy  episode  blue  harvest  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-CW  I-CW  O  B-CW  I-CW  O
56c7d6a2-3d25-4427-90d6-0cd631637b02,train,joplin  's  recent  scuffle  with  john  stillwell  stark  over  the  publication  of  the  ragtime  dance  created  a  level  of  animosity  between  composer  and  publisher  . , O  O  O  O  O  B-PER  I-PER  I-PER  O  O  O  O  B-CW  I-CW  I-CW  O  O  O  O  O  O  O  O  O  O
0c5b827e-6d25-49af-bfa5-bac2b018e4e1,train,"during  his  childhood  ,  he  accompanied  his  father  to  meetings  of  alcoholics  anonymous  . ", O  O  O  O  O  O  O  O  O  O  O  B-GRP  I-GRP  O
2e8d14a6-b106-4c62-8ae1-87b189de3d9b,train,"eulenhald  near  waldleiningen  ,  (  c  .  19  ha  )  , ", O  O  B-LOC  O  O  O  O  O  O  O  O
27a7c297-3ca8-472a-ada1-0116af0e3c7c,train,"when  he  was  freed  ,  he  rushed  to  the  court  of  charles  v  of  france  to  renew  his  allegiance  and  rejoin  bertrand  du  guesclin  troops  . ", O  O  O  O  O  O  O  O  O  O  O  B-PER  I-PER  I-PER  I-PER  O  O  O  O  O  O  B-PER  I-PER  I-PER  O  O
36da1701-a5a7-4cbe-a707-5674221dcb5b,train,he  later  trained  under  then  consejo  mundial  de  lucha  libre  lead  trainer  el  satánico  . , O  O  O  O  O  B-GRP  I-GRP  I-GRP  I-GRP  I-GRP  O  O  B-PER  I-PER  O
adbe698a-00f5-4b63-8519-4f44deefc612,train,it  was  released  on  the  same  day  as  lil  wayne  album  tha  carter  iii  . , O  O  O  O  O  O  O  O  B-PER  I-PER  O  B-CW  I-CW  I-CW  O
09c67087-59a0-4a5b-8920-00ff43851d0d,train,character  has  an  unlockable  alternate  livery  . , O  O  O  O  O  B-PROD  O
0f5ed288-100d-4469-ae67-d3b96d6b8967,train,runners  up  :  chocolat  •  france  and  camille  claudel  •  france , O  O  O  B-CW  O  B-LOC  O  B-CW  I-CW  O  B-LOC
8f2f886d-8122-4d34-b218-3addd496fd0c,train,it  's  also  seen  in  toy  story  2  and  a  trailer  for  toy  story  3 , O  O  O  O  O  B-CW  I-CW  I-CW  O  O  O  O  B-CW  I-CW  I-CW
73047169-cd55-4d66-ba03-9960767fe0df,train,"his  son  ,  shintarō  hirase  ,  (  1884  1939  )  was  also  a  malacologist  . ", O  O  O  B-PER  I-PER  O  O  O  O  O  O  O  O  O  O
c913d9b7-6ad3-45fc-a223-fb02390a986b,train,"some  distributions  offer  binary  and  source  packages  through  their  repositories  ,  such  as  trisquel  ,  parabola  gnu/linux-libre  and  fedora  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  B-CW  O  B-CW  I-CW  O  B-CW  O
fd8a723e-5244-40de-bcc7-dc916a40f283,train,"malcolm  todd  ,  73  ,  historian  and  archaeologist  . ", B-PER  I-PER  O  O  O  O  O  O  O
54a15270-2cbc-4ebf-afa8-ff8f46543b14,train,the  club  moved  out  of  the  city  to  its  current  location  on  ellicott  creek  in  1928  . , O  O  O  O  O  O  O  O  O  O  O  O  B-LOC  I-LOC  O  O  O
bbd7e0d8-d4ee-4743-aebc-08384bb2d410,train,"paul  iii  intended  to  make  him  a  cardinal  ,  but  the  pope  died  before  he  could  do  so  . ", B-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
fc90e731-ede3-43b3-b30c-e414503ff9ff,train,"liu  wanting  sun  shengnan  6  –  7  (  1  –  7  )  ,  6  –  3  ,  [  10  –  7  ] ", B-PER  I-PER  B-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
e8f69c2a-17ea-495a-ab66-a0d5d550fb0f,train,"during  a  1981  annual  review  ,  he  uncovered  a  $  50  million  fraud  scheme  involving  ad  powerhouse  j.  walter  thompson  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-CORP  I-CORP  I-CORP  O
6da2102d-41d0-402d-b71c-e63a2ad4318b,train,"while  auditioning  for  television  and  film  roles  ,  she  worked  on  theatre  productions  of  romeo  and  juliet  and  arsenic  and  old  lace  . ", O  O  O  O  O  O  O  O  O  O  O  B-GRP  O  O  B-CW  I-CW  I-CW  O  B-CW  I-CW  I-CW  I-CW  O
3d44fc68-4427-49fe-bdc3-52c44c711151,train,each  key  has  a  cryptographic  state  as  defined  by  the  national  institute  of  standards  and  technology  (  nist  )  . , O  O  O  O  O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  I-GRP  I-GRP  I-GRP  O  O  O  O
593d5a1c-60f2-4736-a3c6-0b75cb48fa80,train,"the  road  fighting  championship  bantamweight  division  ,  with  upper  limit  at  135.6  lb  (  61.5  kg  ) ", O  B-CORP  I-CORP  I-CORP  O  O  O  O  O  O  O  O  O  O  O  O  O
233d0258-5eab-48c6-9a7b-66e56cf2bf3c,train,portrayed  by  song  kang-ho  in  the  2019  film  the  king's  letters , O  O  B-PER  I-PER  O  O  O  O  B-CW  I-CW  I-CW
c9d96360-2bd8-420f-8986-ac091be0164e,train,"exclaim!  ,  reviewing  the  reissue  ,  called  it  a  dopey  and  young  record  that  basically  defies  serious  criticism  . ", B-CW  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
45632026-e303-46cd-a646-5a062e077990,train,eliot  graduated  from  the  yale  university  (  later  known  as  yale  college  )  in  1706  . , O  O  O  O  B-GRP  I-GRP  O  O  O  O  O  O  O  O  O  O
07cd4ad0-97c2-45a9-9508-39afd68f6b84,train,it  was  the  world  's  first  computer  reservations  system  for  trains  . , O  O  O  O  O  O  B-PROD  I-PROD  I-PROD  O  O  O
136bc35f-afcd-4072-bd77-21442cb28e38,train,"michel  sanchez  ,  who  was  member  of  the  band  deep  forest  ,  co  wrote  the  lyrics  . ", B-PER  I-PER  O  O  O  O  O  O  O  B-GRP  I-GRP  O  O  O  O  O  O
3d463405-50ea-4156-8467-4777acc8ec64,train,"his  last  theatrical  composition  was  music  for  joan  the  woman  ,  starring  geraldine  farrar  . ", O  O  O  O  O  O  O  B-CW  I-CW  I-CW  O  O  B-PER  I-PER  O
d25433c3-f46a-4b29-9da6-4760bf9f0738,train,"the  rest  of  the  beat  is  constructed  out  of  machine  gun  sprays  ,  nintendo  themes  and  bottle  blows  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  B-CORP  O  O  O  O  O
989ea4e5-3418-48bc-b1b1-59669c0594ff,train,"vlade  divac  ,  basketball  player  ,  general  manager  of  the  sacramento  kings ", B-PER  I-PER  O  O  O  O  O  O  O  O  B-GRP  I-GRP
a088aec1-9824-4d3c-9a03-be02bed8d1b8,train,he  is  known  for  presenting  the  nos  journaal  from  1996  till  2009  . , O  O  O  O  O  O  B-CW  I-CW  O  O  O  O  O
9d0b1490-3ef5-485e-be57-c5063ae99e43,train,she  started  her  career  as  a  consultant  with  pricewaterhousecoopers  in  kenya  . , O  O  O  O  O  O  O  O  B-CORP  O  B-LOC  O
7d865daf-d18b-4232-90ff-b1a309a4af51,train,"bygrave  lives  in  queenscliff  with  her  husband  ,  multi  award  winning  writer  and  poet  barry  hill  . ", O  O  O  B-LOC  O  O  O  O  O  O  O  O  O  O  B-PER  I-PER  O
db34d60a-8bc3-47c3-bbc3-e287889f08e4,train,a  new  recording  of  this  work  was  made  in  1993  with  tom  waits  singing  along  with  the  original  recording  of  the  vagrant  during  the  final  section  . , O  O  O  O  O  O  O  O  O  O  O  B-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O  O  O  O
961f7f66-8542-4f6c-80be-5b678a447c62,train,it  essentially  is  a  collarless  polo  shirt  . , O  O  O  O  O  B-PROD  I-PROD  O
f3990c42-d3fc-432f-b286-49072427b3fe,train,it  was  listed  on  the  national  register  of  historic  places  in  1999  . , O  O  O  O  O  B-GRP  I-GRP  I-GRP  I-GRP  I-GRP  O  O  O
87eb2459-67f0-42ad-8a49-d7e3a4008c29,train,1988  –  2003  nissan  cefiro  (  also  sold  as  the  infiniti  i  ) , O  O  O  B-PROD  I-PROD  O  O  O  O  O  O  O  O
fdc5cb20-0076-4d0d-acd2-68782f6b1e36,train,"pragoti  is  the  state  run  automotive  industry  ,  which  assembles  mitsubishi  pajero  sport  ,  tata  motors  trucks  ,  and  ashok  leyland  minibus  . ", B-CORP  O  O  O  O  O  O  O  O  O  B-PROD  I-PROD  I-PROD  O  B-CORP  I-CORP  O  O  O  B-CORP  I-CORP  O  O
31fa054c-8474-4f75-bf60-609c38bb63d9,train,,
2efdebc2-4feb-4988-b717-f88b6c51c7f6,train,he  spent  the  1950  –  51  season  in  the  national  professional  basketball  league  (  npbl  )  . , O  O  O  O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  I-GRP  O  O  O  O
9eca1cb0-5714-4f89-ba72-5678d86ad6a9,train,"he  has  previously  worked  at  networks  including  channel  4  ,  itv  and  al  jazeera  english  . ", O  O  O  O  O  O  O  B-CORP  I-CORP  O  B-CORP  O  B-CORP  I-CORP  I-CORP  O
6b85eefc-0265-41de-a239-6eca167c5ee9,train,"it  was  described  by  commentators  as  a  morris  oxford  six  with  a  coachbuilt  saloon  body  .  4025  examples  of  the  1931  model  were  produced  followed  by  14,469  of  the  1932  33  model  . ", O  O  O  O  O  O  O  B-PROD  I-PROD  I-PROD  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
f57b0843-e6df-4fa4-87e7-e0d46207f12a,train,july  21  –  mos  burger  was  founded  . , O  O  O  B-CORP  I-CORP  O  O  O
b9799a06-3a97-46f6-99ca-b1ba7ac5a10c,train,mbali  ntuli  was  appointed  as  his  successor  . , B-PER  I-PER  O  O  O  O  O  O
5959ed1f-db8d-4739-9b11-d5faaaee343f,train,her  brother  was  the  conservative  party  politician  rab  butler  . , O  O  O  O  B-GRP  I-GRP  O  B-PER  I-PER  O
81cb2eb4-877d-418b-a3b0-b6c620a04568,train,cross  with  nail  in  evros  regional  unit  /  greece  ]  ] , O  O  B-PROD  O  B-LOC  I-LOC  I-LOC  O  O  O  O
1cdcda17-fe18-425f-90b7-e2c54f43c4f1,train,"he  served  as  the  head  football  coach  at  allegheny  college  from  2002  to  2015  ,  compiling  a  record  of  62  –  79  . ", O  O  O  O  O  O  O  O  B-GRP  I-GRP  O  O  O  O  O  O  O  O  O  O  O  O  O
cb774320-15fa-4e47-a098-afae86759119,train,"røyken  videregående  skole  is  an  unesco  aspnet  school  ,  and  offers  several  international  exchange  programs  . ", O  O  O  O  O  B-GRP  I-GRP  O  O  O  O  O  O  O  O  O
fcd6b511-ef63-4459-8670-21a9ebd3a144,train,the  video  was  a  10  minute  long  short  film  and  gathered  an  audience  of  400  . , O  O  O  O  O  O  O  B-CW  I-CW  O  O  O  O  O  O  O
ceefb71c-a0a1-481e-a7a8-e04291fda8f1,train,"one  of  the  most  notable  tracks  is  duel  of  the  fates  ,  which  uses  the  chorus  to  give  a  religious  ,  temple  like  feel  to  the  epic  lightsaber  duel  . ", O  O  O  O  O  O  O  B-CW  I-CW  I-CW  I-CW  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
3dbc02af-6a4e-4fb7-9017-71c4a848452b,train,"the  book  received  praise  from  the  economist  ,  the  guardian  ,  and  bill  gates  ,  who  called  it  one  of  the  best  books  on  energy  that  has  been  written  . ", O  O  O  O  O  B-CW  I-CW  O  B-GRP  I-GRP  O  O  B-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
a59d45ab-71db-4def-a0d8-a7e7873825be,train,"she  recorded  jingles  for  major  companies  such  as  toyota  ,  american  airlines  ,  and  max  factor  . ", O  O  O  O  O  O  O  O  B-CORP  O  B-CORP  I-CORP  O  O  B-CORP  I-CORP  O
6ade758e-0649-4229-8496-4c216bec4cd2,train,the  game  is  based  upon  the  fantasy  novels  nine  princes  in  amber  (  doubleday  1970  )  and  the  guns  of  avalon  (  doubleday  1972  )  by  roger  zelazny  . , O  O  O  O  O  O  O  O  B-CW  I-CW  I-CW  I-CW  O  B-CORP  O  O  O  B-CW  I-CW  I-CW  I-CW  O  O  O  O  O  B-PER  I-PER  O
eb0291e8-240e-4d32-bc5c-5602f9571081,train,"however  ,  they  lost  4  –  3  to  corinthian  casuals  f.c.  in  the  semi  finals  . ", O  O  O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  O  O  O  O  O
fe8c948d-e24a-47f7-a924-4f421959fb08,train,"the  series  also  produced  spin  off  titles  including  saga  and  mana  ,  and  in  turn  influenced  later  game  developers  and  studios  . ", O  O  O  O  O  O  O  O  B-CW  O  B-CW  O  O  O  O  O  O  O  O  O  O  O
e9ef13bc-ba67-42a4-bb08-68670e8d671b,train,"in  the  hbo  game  of  thrones  ,  he  is  portrayed  by  charles  dance  . ", O  O  B-CORP  B-CW  I-CW  I-CW  O  O  O  O  O  B-PER  I-PER  O
08c6f565-ddaa-471e-a7a2-cba3adf0be3a,train,"these  were  followed  by  the  amd  k5  ,  which  was  delayed  due  to  design  difficulties  . ", O  O  O  O  O  B-PROD  I-PROD  O  O  O  O  O  O  O  O  O
3c455b11-6163-488b-a02b-f6381af61082,train,a  popular  use  is  rendering  an  animated  3d  scene  as  an  adobe  flash  file  . , O  O  O  O  O  O  O  O  O  O  O  B-CW  I-CW  O  O
cd59a5b2-e30f-412c-9969-c04f5221e2f5,train,"there  was  also  a  rhône-poulenc  chemical  factory  ,  now  housing  offices  of  mail  order  company  3  suisses  . ", O  O  O  O  B-CORP  O  O  O  O  O  O  O  O  O  O  B-CORP  I-CORP  O
93ada630-0aee-465a-abb5-f5cd518b5dbf,train,the  book  of  daily  reports  shall  be  kept  separately  for  each  cash  register  . , O  O  O  O  O  O  O  O  O  O  O  B-PROD  I-PROD  O
bd3005f5-9e00-42e6-816d-6e1c42885f5c,train,he  also  opened  a  studio  on  the  isle  of  man  where  he  spent  his  summers  . , O  O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  O  O  O  O  O  O
070b6ced-2f6d-48cb-94c5-e54fe8972ba4,train,the  album  was  released  in  1990  by  sparrow  records  . , O  O  O  O  O  O  O  B-CORP  I-CORP  O
47944e67-fbc5-4b5d-ba53-6b9b736a4036,train,driver  training  began  as  a  business  in  the  united  kingdom  in  1909  1910  . , O  O  O  O  O  O  O  O  B-LOC  I-LOC  O  O  O  O
2d1611a4-5949-4e7b-9249-64c6e3f120db,train,"vishwanathan  (  suresh  gopi  )  ,  due  to  his  passion  for  farming  and  agriculture  ,  gave  up  his  job  in  an  multinational  corporation  and  has  been  settled  in  his  village  . ", O  O  B-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-CORP  I-CORP  O  O  O  O  O  O  O  O
f0b5cc26-004d-483d-9875-9ed655268729,train,"freedman  has  landed  roles  in  a  number  of  films  throughout  her  career  ,  starting  with  the  last  american  virgin  in  1982  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-CW  I-CW  I-CW  I-CW  O  O  O
a1ae6fba-7548-4215-bdd8-7ea9ec96fbd4,train,"postman  pat  (  1981  ,  1991  –  1994  ,  1996  ,  2004  –  2008  ) ", B-CW  I-CW  O  O  O  O  O  O  O  O  O  O  O  O  O
86cb2d58-c36f-445f-b0c7-48497e5cfede,train,he  stayed  in  leipzig  in  1768  and  hamburg  in  1769  . , O  O  O  B-LOC  O  O  O  B-LOC  O  O  O
6fcbddb6-19a5-49a0-8821-121c0c9e0591,train,"in  more  recent  years  ,  he  has  served  on  the  boards  of  media  companies  such  as  cbs  and  chicago  tribune  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-CORP  O  B-GRP  I-GRP  O
6a7722a5-32c1-49b8-9b14-322c13d5fd28,train,"aerogel  has  the  density  of  glass  ,  another  silicon  based  solid  to  which  it  may  be  compared  . ", O  O  O  O  O  B-PROD  O  O  O  O  O  O  O  O  O  O  O  O
8cddaeb6-8dc1-4a54-8e06-f482d53afa0f,train,the  film  had  musical  score  by  b.  a.  chidambaranath  . , O  O  O  O  O  O  B-PER  I-PER  I-PER  O
eef9b527-a91b-4794-b089-e6acaaf91db2,train,her  mother  was  an  opera  singer  and  her  father  worked  in  the  textile  industry  . , O  O  O  O  B-CW  O  O  O  O  O  O  O  O  O  O
6fa84cfb-1750-4649-9950-27ca0981c1a3,train,"pinky  wore  the  same  outfit  as  in  her  happy  days  episodes  ,  though  her  hair  was  now  in  a  70s  style  shag  cut  . ", O  O  O  O  O  O  O  O  B-CW  I-CW  O  O  O  O  O  O  O  O  O  O  O  O  O  O
ed3608fe-3290-4ca2-8b06-42bab5532f12,train,iron  sky  and  nazis  at  the  center  of  the  earth  (  both  released  in  2012  )  are  in  a  similar  vein  . , B-CW  I-CW  O  B-CW  I-CW  I-CW  I-CW  I-CW  I-CW  I-CW  O  O  O  O  O  O  O  O  O  O  O  O
fa1ac13b-553d-43cb-9a71-f74a58f90afa,train,"they  were  extensively  refurbished  between  1989  and  1992  by  eastleigh  works  ,  for  use  on  services  on  the  isle  of  wight  island  line,  isle  of  wight  . ", O  O  O  O  O  O  O  O  O  B-CORP  I-CORP  O  O  O  O  O  O  O  B-LOC  I-LOC  I-LOC  B-LOC  I-LOC  I-LOC  I-LOC  I-LOC  O
5c8f61b7-d034-450e-bf83-c6d6a2870aaa,train,"ac  propulsion  ebox  ,  a  type  of  automobile ", B-PROD  I-PROD  I-PROD  O  O  O  O  O
68dd3974-888a-4aa9-86d8-9636fed53367,train,a  2014  rolling  stone  reader  's  poll  ranked  it  the  group  's  fourth  best  song  . , O  O  B-CW  I-CW  O  O  O  O  O  O  O  O  O  O  O  O
75981173-f61e-448c-ab32-4508ccd13f33,train,"mos  def  ,  talib  kweli  ,  that  whole  rawkus  records  scene  ,  that  's  my  type  of  shit  . ", B-PER  I-PER  O  B-PER  I-PER  O  O  O  B-CORP  I-CORP  O  O  O  O  O  O  O  O  O
1e79e60c-4d83-4e86-a520-7fd71bd226f6,train,the  philippine  daily  inquirer  is  founded  and  publishes  its  first  issue  . , O  B-GRP  I-GRP  I-GRP  O  O  O  O  O  O  O  O
9a083801-8c37-4fd0-804e-98c7cf239d65,train,"the  hollywood  reporter  estimated  the  film  lost  the  studio  around  $  70  million  ,  when  factoring  together  all  expenses  and  revenues  . ", B-CW  I-CW  I-CW  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
a6bca4ce-bb6b-4098-b859-960ace1675fc,train,the  film  is  available  for  free  at  the  website  of  the  national  library  of  norway  . , O  O  O  O  O  O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  I-GRP  O
c0ed3198-8342-49c4-8c7a-be4bef52ead3,train,"he  conducted  two  albums  ,  both  for  decca  . ", O  O  O  O  O  O  O  B-CORP  O
1fdfb9bc-63ee-494e-8c2f-cedb0dca558b,train,tesla  .  (  defunct  ;  was  active  in  the  1980s  and  1990s  ) , B-CORP  O  O  O  O  O  O  O  O  O  O  O  O
cbb9b5b6-49cd-40d1-b4a7-e3f208e50bda,train,"brian  j.  smith  (  born  1981  )  ,  actor  ,  stargate  universe  ,  sense8 ", B-PER  I-PER  I-PER  O  O  O  O  O  O  O  B-CW  I-CW  O  B-CW
3de4e94a-3195-429c-a57d-76f9c11e9b2e,train,during  the  reign  of  ibn  saud  he  was  the  most  significant  non  royal  official  . , O  O  O  O  B-PER  I-PER  O  O  O  O  O  O  O  O  O
